outcome,start_period,pre_mean,event_mean,post_mean,event_minus_pre,post_minus_event,permutation_id,permutation_type,fake_high_col
perm_gap,2019-12,0.00094000458874266,0.02708321342067066,-0.018419229146282728,0.026143208831928,-0.04550244256695339,147,random_high_and_fake_start,log_spi_real_estate
perm_gap,2016-08,-0.0909611711397238,-0.07024097772982014,-0.02399611641897052,0.02072019340990365,0.04624486131084962,148,random_high_and_fake_start,log_spi_real_estate
perm_gap,2019-04,-0.01195036137934924,-0.01627536740625679,-0.06248359762371347,-0.004325006026907552,-0.04620823021745668,149,random_high_and_fake_start,log_spi_professional
perm_gap,2025-07,-0.08684420876709383,-0.09455788874069022,-0.2595914722281387,-0.007713679973596399,-0.1650335834874485,150,random_high_and_fake_start,log_spi_financial
perm_gap,2025-01,0.41389363890063297,0.46249246190768556,0.2917457300647121,0.048598823007052594,-0.17074673184297345,151,random_high_and_fake_start,log_spi_afs
perm_gap,2020-02,0.05550116102045551,0.01234647056479569,-0.03502168598376206,-0.043154690455659825,-0.04736815654855775,152,random_high_and_fake_start,log_spi_real_estate
perm_gap,2017-11,-0.051760592988719566,0.019834146716706098,0.021241284256787434,0.07159473970542567,0.0014071375400813366,153,random_high_and_fake_start,log_spi_real_estate
perm_gap,2020-05,0.01234647056479569,-0.03502168598376206,0.06278349376174486,-0.04736815654855775,0.09780517974550693,154,random_high_and_fake_start,log_spi_real_estate
perm_gap,2017-09,0.13363915373807225,0.1515152711320725,0.21803718180625045,0.017876117394000246,0.06652191067417795,155,random_high_and_fake_start,log_spi_admin_support
perm_gap,2025-07,0.22260177381825041,0.1166832313375803,0.1733771309694078,-0.10591854248067012,0.0566938996318275,156,random_high_and_fake_start,log_spi_admin_support
perm_gap,2023-07,-0.0013613686966795768,0.057129672127710286,-0.12993994276409046,0.05849104082438986,-0.18706961489180074,157,random_high_and_fake_start,log_spi_financial
perm_gap,2019-08,-0.03205180674101419,-0.04688372825965962,0.05550116102045551,-0.01483192151864543,0.10238488928011513,158,random_high_and_fake_start,log_spi_real_estate
perm_gap,2017-05,0.1680218711854383,0.1429939370881419,0.142362286144443,-0.025027934097296395,-0.0006316509436989082,159,random_high_and_fake_start,log_spi_admin_support
perm_gap,2020-06,-0.00022224845436872678,-0.07063959782621243,-0.03343680480308523,-0.0704173493718437,0.0372027930231272,160,random_high_and_fake_start,log_spi_admin_support
perm_gap,2017-08,0.03844258696778269,-0.0059719680707181295,0.30556370451433273,-0.044414555038500815,0.3115356725850509,161,random_high_and_fake_start,log_spi_afs
perm_gap,2020-07,-0.16101902093024853,-0.14160687408179276,-0.09927954449689362,0.01941214684845577,0.04232732958489914,162,random_high_and_fake_start,log_spi_professional
perm_gap,2023-10,0.057129672127710286,-0.12993994276409046,-0.05964288676307946,-0.18706961489180074,0.070297056001011,163,random_high_and_fake_start,log_spi_financial
perm_gap,2019-04,0.35947897770653753,0.2373703979814188,0.22594124586806608,-0.12210857972511874,-0.011429152113352714,164,random_high_and_fake_start,log_spi_afs
perm_gap,2020-02,-0.11161043192406132,0.0746902780355742,0.16150951232545432,0.18630070995963552,0.08681923428988013,165,random_high_and_fake_start,log_spi_financial
perm_gap,2024-11,-0.044935136833005096,-0.16022309796043732,-0.14152637241756919,-0.11528796112743223,0.018696725542868137,166,random_high_and_fake_start,log_spi_financial
perm_gap,2017-08,-0.10246514619694629,-0.051760592988719566,0.019834146716706098,0.05070455320822672,0.07159473970542567,167,random_high_and_fake_start,log_spi_real_estate
perm_gap,2025-08,-0.06934864049603107,-0.15156419638200624,-0.24658709257226677,-0.08221555588597518,-0.09502289619026053,168,random_high_and_fake_start,log_spi_financial
perm_gap,2023-06,0.04928622691626986,0.028263860950019943,0.06543122235305265,-0.021022365966249918,0.037167361403032714,169,random_high_and_fake_start,log_spi_professional
