comparator,lag,transformation,controls,washout_months,policy_block_definition,beta0,cumulative_policy_lags,status,interpretation_note
A_main,3,diff,tourism,2,only_2022_2025,-0.015581173348189812,-0.5437908445634336,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,2,only_2025,0.8340560929415853,72.49560398530247,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,3,main_merged,-0.04332366047664588,0.11612314159740372,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,3,separate_phase_3_4,-0.04539629040125189,0.11733057087624346,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,3,only_2022_2025,-0.016250252336957708,-0.4707293966522951,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,tourism,3,only_2025,0.83405609294114,72.5150494844907,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,0,main_merged,-0.005509891600244269,0.10346499408585982,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,0,separate_phase_3_4,0.015454356985155565,0.10674263838787237,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,0,only_2022_2025,0.03922249813699448,0.06902051410121701,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,0,only_2025,-0.03450287248599902,-0.02306535850229957,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,1,main_merged,-0.06024588577851489,0.10619368394547334,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,1,separate_phase_3_4,-0.05379644991600277,0.11586493295855432,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,1,only_2022_2025,-0.007882170815855722,0.12229889868710087,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,1,only_2025,-0.00822066204357529,-0.059232699782805806,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,2,main_merged,-0.055682595035065084,0.12027550054677638,ok,Relative-response robustness check; winsorized rows are sensitivity only.
A_main,3,diff,full_no_pci,2,separate_phase_3_4,-0.0567548259256225,0.1359310163644286,ok,Relative-response robustness check; winsorized rows are sensitivity only.
