period,date,afs_spi,financial_insurance_spi,real_estate_spi,professional_scientific_technical_spi,administrative_support_spi,foreign_tourists_thousand,accommodation_occupancy_rate_total,average_room_rental_rate_total,share_foreign_tourists_total_guests_total,food_non_alcoholic_cpi_index,food_non_alcoholic_cpi_yoy,core_cpi_index,core_cpi_yoy,policy_intensity_m,delivery_intensity_m,active_events,equal_low_spi,synthetic_low_spi,log_afs_spi,log_equal_low_spi,log_synthetic_low_spi,log_afs_minus_equal_low,log_afs_minus_synthetic_low,estimand,restaurant_hotel_gap_design_dropped,period_month,month,food_non_alcoholic_cpi_yoy_original,core_cpi_yoy_original,food_cpi_yoy,time_index,log_spi_afs,log_spi_financial,log_spi_real_estate,log_spi_professional,log_spi_admin_support,retail_spi,transport_spi,information_spi,log_spi_retail,log_spi_transport,log_spi_information,private_consumption_index,services_index,nonresident_expenditure_index,log_foreign_tourists_thousand,log_nonresident_expenditure_index,z_food_non_alcoholic_cpi_yoy,z_food_cpi_yoy,z_core_cpi_yoy,z_foreign_tourists_thousand,z_accommodation_occupancy_rate_total,z_average_room_rental_rate_total,z_share_foreign_tourists_total_guests_total,z_nonresident_expenditure_index,z_private_consumption_index,z_services_index,log_low_equal_main,low_equal_main,gap_equal_main,log_low_equal_admin,low_equal_admin,gap_equal_admin,log_low_synthetic_main,low_synth_main,gap_synthetic_main,gap_synth_main,policy_active,delivery_active
2016-11,2016-11-01,85.1,88.54,88.35,90.76,98.56,2452.46,66.75,1578.74,28.13,88.05,,94.36,,0.0,0.0,,89.21666666666665,89.0354979828389,4.443827035579329,4.491067868171281,4.489035143950894,-0.04724083259195222,-0.045208108371565636,accommodation-and-food-service relative response,True,2016-11,11,88.05,94.36,,10,4.443827035579329,4.483454427303995,4.481306198765705,4.508218659911641,4.59066549978521,76.86,135.87,76.09,4.3419855851366975,4.911698546236233,4.331916850188431,119.56,142.4,217.91,7.804846881418641,5.38408213350883,,,,0.2049983170784868,0.4027081697671303,0.21923172458748694,0.39381592806176086,0.3316814168617765,-1.0440938078198219,-0.6440331543509905,4.490993095327114,4.490993095327114,-0.047166059747785205,4.515911196441638,4.515911196441638,-0.07208416086230951,4.485534921333315,4.485534921333315,-0.04170788575398632,-0.04170788575398632,0,0
2016-12,2016-12-01,107.07,85.34,88.09,98.08,108.47,3060.74,73.28,1623.84,30.01,87.71,,94.37,,0.0,0.0,,90.50333333333333,89.36524298987399,4.673482826170178,4.505386682440107,4.492731825710698,0.16809614373007165,0.18075100045948034,accommodation-and-food-service relative response,True,2016-12,12,87.71,94.37,,11,4.673482826170178,4.446643277759854,4.478359019121704,4.585783472187901,4.686473637052126,81.26,146.92,82.51,4.397653890559581,4.989888220951467,4.412919498116252,125.93,164.85,311.57,8.026411995775609,5.7416240320830765,,,,0.6957396541672073,0.7119171777353746,0.3466644631449602,0.5440402685517011,1.13367402559541,-0.6273233264458459,0.06124770494868897,4.503595256356487,4.503595256356487,0.16988756981369146,4.549314851530397,4.549314851530397,0.12416797463978124,4.469241524123597,4.469241524123597,0.2042413020465812,0.2042413020465812,0,0
2017-01,2017-01-01,104.66,86.56,85.31,87.44,100.13,3197.05,76.27,1567.04,38.76,87.72,1.5395300381988664,94.44,0.7467463196074275,0.0,0.0,,86.43666666666667,86.39495376585651,4.650717000944062,4.4594119685011835,4.458929268616571,0.19130503244287844,0.1917877323274908,accommodation-and-food-service relative response,True,2017-01,1,87.72,94.44,1.5395300381988664,12,4.650717000944062,4.460837815098172,4.446291680920603,4.470952843868283,4.606469341719712,71.46,148.14,71.25,4.2691378525952635,4.998157772585143,4.26619481914876,115.27,143.41,339.42,8.069983788599727,5.82723827858312,-0.04833660291306228,-0.04833660291306228,-0.10354886035300434,0.8057103118553833,0.853499862854065,0.18617267711248814,1.243222704342645,1.3721482318011726,-1.3247759687451528,-0.6123033695896244,4.459360779962353,4.459360779962353,0.19135622098170924,4.496137920401693,4.496137920401693,0.15457908054236924,4.458282181510735,4.458282181510735,0.19243481943332696,0.19243481943332696,0,0
2017-02,2017-02-01,96.65,85.18,83.94,84.72,99.49,2966.52,73.71,1480.55,37.74,87.59,1.0032287822878239,94.46,0.5963791267305618,0.0,0.0,,84.61333333333333,84.68365708519806,4.57109620565434,4.43809185860683,4.438922632452669,0.13300434704750952,0.1321735732016709,accommodation-and-food-service relative response,True,2017-02,2,87.59,94.46,1.0032287822878239,13,4.57109620565434,4.444766664495067,4.430102257905445,4.439351701293151,4.600057136601269,73.0,146.95,69.61,4.290459441148391,4.990092392864926,4.242908235180575,109.35,138.04,319.0,7.995144827627766,5.765191102784844,-0.268577999569188,-0.268577999569188,-0.3044784681313286,0.6197258960615666,0.7322785672340488,-0.05820997383730979,1.1617180089704437,1.197295689944021,-1.7121042654066814,-0.7810052945089689,4.438073541231222,4.438073541231222,0.13302266442311783,4.478569440073733,4.478569440073733,0.09252676558060635,4.44054122041661,4.44054122041661,0.13055498523772968,0.13055498523772968,0,0
2017-03,2017-03-01,105.73,93.63,83.98,93.42,114.67,3018.41,71.45,1384.95,38.06,87.04,0.6824754193175187,94.49,0.6176126078159871,0.0,0.0,,90.34333333333335,90.60821615554818,4.660888674744435,4.503617227191687,4.506544894980781,0.15727144755274836,0.15434377976365443,accommodation-and-food-service relative response,True,2017-03,3,87.04,94.49,0.6824754193175187,14,4.660888674744435,4.539350844950798,4.430578675256047,4.537105455073962,4.742058438050213,82.93,159.19,72.33,4.4179968784631125,5.0700984573670445,4.28123898086119,129.09,154.75,282.68,8.01248548165813,5.644315515822654,-0.4003009218336978,-0.4003009218336978,-0.2761050247981361,0.6615891300681649,0.6252628921945037,-0.32833347286379444,1.1872881094793697,0.8862944989424668,-0.4205737626873276,-0.2560501426649753,4.5023449917602685,4.5023449917602685,0.15854368298416688,4.562273353332754,4.562273353332754,0.09861532141168095,4.51201416202014,4.51201416202014,0.1488745127242952,0.1488745127242952,0,0
2017-04,2017-04-01,94.5,84.95,85.37,90.13,96.14,2853.29,72.57,1491.99,35.94,87.29,-0.2627970749542796,94.51,0.4997873245427442,0.0,0.0,,86.81666666666666,86.37181651418766,4.548599834499697,4.463798615523091,4.458661424843493,0.08480121897660631,0.08993840965620414,accommodation-and-food-service relative response,True,2017-04,4,87.29,94.51,-0.2627970749542796,15,4.548599834499697,4.442062848117941,4.446994751022215,4.501253072568319,4.565805462465814,69.57,149.26,65.58,4.24233343993555,5.005689751703241,4.1832707714165025,122.15,157.33,264.26,7.9562279934364675,5.576933466986071,-0.7884934387529069,-0.7884934387529069,-0.4335501928664763,0.5283754627108797,0.6782972090282603,-0.025885571861755375,1.0178861936077348,0.7285675733298943,-0.8746376780304029,-0.17499782119534577,4.463436890569491,4.463436890569491,0.0851629439302064,4.489029033543572,4.489029033543572,0.059570800956125325,4.449543507494118,4.449543507494118,0.09905632700557909,0.09905632700557909,0,0
2017-05,2017-05-01,92.62,92.56,80.35,90.43,103.77,2600.62,66.05,1587.82,34.83,87.64,-1.3729462075174448,94.52,0.4570092464661446,0.0,0.0,,87.78000000000002,88.27138103067179,4.528505101052606,4.474833684260088,4.480415944436791,0.0536714167925183,0.048089156615815476,accommodation-and-food-service relative response,True,2017-05,5,87.64,94.52,-1.3729462075174448,16,4.528505101052606,4.527857082885421,4.386392092183521,4.504576070752389,4.642176911617187,77.68,143.83,70.63,4.35259782398307,4.968632046615798,4.257454983420831,121.77,145.44,224.03,7.863505157120602,5.411779971458838,-1.2443954019824202,-1.2443954019824202,-0.49071281115436555,0.3245291852692292,0.369561721746032,0.2448878058757763,0.9291899074673979,0.3840858025701882,-0.8994999673431369,-0.5485296437821254,4.47294174860711,4.47294174860711,0.05556335244549615,4.51525053935963,4.51525053935963,0.013254561692976452,4.490153433178256,4.490153433178256,0.03835166787435007,0.03835166787435007,0,0
2017-06,2017-06-01,92.95,93.97,85.27,91.1,105.27,2731.07,63.6,1612.72,35.8,88.19,-0.6981195811282537,94.59,0.44600191143675527,0.0,0.0,,90.11333333333334,90.57678186679385,4.532061714167453,4.5010681373875725,4.506197909420025,0.03099357677988035,0.025863804747428,accommodation-and-food-service relative response,True,2017-06,6,88.19,94.59,-0.6981195811282537,17,4.532061714167453,4.542975582394973,4.445822692753958,4.511957804265912,4.656528478263233,77.74,142.65,77.58,4.353369925424077,4.960394077659509,4.351309662011821,118.94,143.1,247.25,7.912448752781984,5.510399970502822,-0.9672661634088121,-0.9672661634088121,-0.5054214684606899,0.42977217767934256,0.25354915367218867,0.3152442402456455,1.0066992746350798,0.5829142071697502,-1.0846585956458605,-0.6220422144173706,4.500252026471614,4.500252026471614,0.03180968769583892,4.539321139419519,4.539321139419519,-0.00725942525206591,4.515494666162546,4.515494666162546,0.016567048004906937,0.016567048004906937,0,0
2017-07,2017-07-01,91.79,92.34,83.73,91.98,98.99,3099.41,64.15,1648.59,38.1,87.84,-0.5547379146382814,94.67,0.4776056039057508,0.0,0.0,,89.35000000000001,89.60080255397952,4.519503359231,4.492561241605437,4.495364277016435,0.026942117625562645,0.024139082214564844,accommodation-and-food-service relative response,True,2017-07,7,87.84,94.67,-0.5547379146382814,18,4.519503359231,4.525477417078843,4.4275973362163406,4.521571162111778,4.595018834931716,73.71,154.17,68.93,4.300138475201197,5.038055889672248,4.23309149689756,118.24,154.47,325.21,8.038967049778952,5.784471127508377,-0.9083839994485765,-0.9083839994485765,-0.46319073042102926,0.7269374043895077,0.2795927914030517,0.41659706357284204,1.1904843720429854,1.2504707283834386,-1.130457549643001,-0.26484651863842346,4.491548638468987,4.491548638468987,0.027954720762012997,4.5174161875846695,4.5174161875846695,0.0020871716463304324,4.500678963187792,4.500678963187792,0.018824396043207514,0.018824396043207514,0,0
2017-08,2017-08-01,94.3,95.91,84.48,96.08,105.94,3188.15,65.15,1613.57,37.56,87.64,-0.9157716223855306,94.71,0.45608824777259027,0.0,0.0,,92.15666666666665,92.43531836461075,4.546481189639412,4.523490027311986,4.526509138998302,0.022991162327425485,0.019972050641110073,accommodation-and-food-service relative response,True,2017-08,8,87.64,94.71,-0.9157716223855306,19,4.546481189639412,4.563410251739859,4.436514819957951,4.565181177771728,4.66287289611638,81.58,153.99,74.85,4.401584133889412,5.036887665240322,4.3154861108656375,120.11,156.94,331.85,8.067196090246131,5.804683059591934,-1.0566487427393938,-1.0566487427393938,-0.49194350451719077,0.7985300693682233,0.3269448600046205,0.31764596591690586,1.1473348274341728,1.3073277743154412,-1.0081089153934977,-0.1872499163012204,4.521702083156512,4.521702083156512,0.024779106482899493,4.556994786396479,4.556994786396479,-0.010513596757067312,4.531982556917182,4.531982556917182,0.014498632722229843,0.014498632722229843,0,0
2017-09,2017-09-01,89.38,94.06,87.51,91.27,103.21,2600.28,63.37,1617.21,35.25,88.25,0.05668934240361523,94.8,0.5302226935312904,0.0,0.0,,90.94666666666666,91.34831663178386,4.492896943505305,4.510273254118409,4.514679854978076,-0.01737631061310374,-0.021782911472771005,accommodation-and-food-service relative response,True,2017-09,9,88.25,94.8,0.05668934240361523,20,4.492896943505305,4.543932876516902,4.47175307254774,4.513822146528786,4.636765747577842,79.13,144.24,74.1,4.371092069621102,4.971478578895062,4.3054155323020415,123.44,153.67,257.61,7.863374410518865,5.551446813352503,-0.6572908096409659,-0.6572908096409659,-0.39288063831500597,0.32425488387084356,0.24265817789382765,0.32793100290912797,0.9627506643853635,0.6716248993166694,-0.790236748521388,-0.28997902141970416,4.509836031864476,4.509836031864476,-0.01693908835917135,4.541568460792817,4.541568460792817,-0.04867151728751207,4.522769565028505,4.522769565028505,-0.029872621523200138,-0.029872621523200138,0,0
2017-10,2017-10-01,88.71,87.18,92.84,93.18,106.71,2725.94,63.61,1786.67,30.72,88.45,0.39727582292850006,94.89,0.5936605533764405,0.0,0.0,,91.06666666666668,90.4188230970163,4.485372622532496,4.511591839028525,4.504452465823072,-0.02621921649602932,-0.019079843290576548,accommodation-and-food-service relative response,True,2017-10,10,88.45,94.89,0.39727582292850006,21,4.485372622532496,4.467974946810247,4.530877581406236,4.5345331063886505,4.6701148746284735,72.03,153.23,71.39,4.277082698901271,5.031940060590085,4.268157803514369,118.31,143.51,254.2,7.9105686017427885,5.538121358755354,-0.5174230742474145,-0.5174230742474145,-0.308111187924186,0.42563345363899074,0.25402267435820425,0.8067503349700917,0.6007739290558803,0.642425723619662,-1.1258776542432865,-0.6091618067419645,4.511128544868378,4.511128544868378,-0.02575592233588253,4.550875127308402,4.550875127308402,-0.06550250477590591,4.49067667606716,4.49067667606716,-0.005304053534664455,-0.005304053534664455,0,0
2017-11,2017-11-01,98.98,86.82,95.29,97.14,110.05,3039.57,70.0,1827.54,30.11,88.08,0.034071550255543315,94.93,0.6040695209834857,0.0,0.0,,93.08333333333333,92.00146359326334,4.59491780952374,4.5334951492812,4.521804485544927,0.06142266024254006,0.07311332397881287,accommodation-and-food-service relative response,True,2017-11,11,88.08,94.93,0.034071550255543315,22,4.59491780952374,4.4638370098714475,4.556924873360097,4.576153236917599,4.70093480797247,80.73,149.24,87.78,4.391110253406924,5.005555748352958,4.474833684260088,122.84,155.53,296.33,8.019471337027223,5.691473698188603,-0.6665791976077388,-0.6665791976077388,-0.2942021048413253,0.6786603582735925,0.5566023927222289,0.922230956363527,0.5520309249607402,1.003176829811718,-0.8294929948046507,-0.23154595245322693,4.532305040049714,4.532305040049714,0.06261276947402639,4.574462482030403,4.574462482030403,0.02045532749333745,4.498892254273709,4.498892254273709,0.09602555525003087,0.09602555525003087,0,0
2017-12,2017-12-01,148.58,85.4,94.78,104.44,116.08,3571.66,76.49,1824.07,33.06,87.88,0.19382054497776302,94.95,0.614602098124406,0.0,0.0,,94.87333333333333,93.03740262253976,5.001123533723661,4.552542668587404,4.533001591038052,0.4485808651362566,0.4681219426856087,accommodation-and-food-service relative response,True,2017-12,12,87.88,94.95,0.19382054497776302,23,5.001123533723661,4.447346100794524,4.551558416539442,4.648612743830928,4.754279608575932,85.63,154.65,86.16,4.450035689038101,5.041164499131079,4.456206032848133,135.84,195.05,395.1,8.180785752695595,5.979138897417345,-0.6009755069129147,-0.6009755069129147,-0.280127847329894,1.1079339790593117,0.8639173179464101,0.9124262645055573,0.7877552890274017,1.8489253880502514,0.021059007999381322,1.0099996849420227,4.549172420388298,4.549172420388298,0.45195111333536264,4.600449217435206,4.600449217435206,0.4006743162884545,4.494568215823254,4.494568215823254,0.506555317900407,0.506555317900407,0,0
2018-01,2018-01-01,134.85,93.21,91.35,86.19,110.95,3531.48,79.56,1747.1,31.92,87.8,0.09119927040583953,94.98,0.571791613723005,0.0,0.0,,90.25,90.88594390871692,4.904163049585739,4.502583597212991,4.50960535675924,0.40157945237274806,0.3945576928264991,accommodation-and-food-service relative response,True,2018-01,1,87.8,94.98,0.09119927040583953,24,4.904163049585739,4.5348550120730655,4.514698282824016,4.456554161659308,4.709079649378603,77.54,152.08,77.99,4.350793932242783,5.024406698180174,4.356580613342406,119.07,152.67,365.28,8.169472325517068,5.900664182781485,-0.6431187101764572,-0.6431187101764572,-0.3373337688809971,1.0755180079206506,1.0092881685532267,0.6949429410738779,0.6966618059643529,1.5935824498435784,-1.0761530756178206,-0.3213946498963046,4.5020358188521294,4.5020358188521294,0.40212723073360923,4.553796776483749,4.553796776483749,0.3503662731019901,4.52156269115566,4.52156269115566,0.38260035843007856,0.38260035843007856,0,0
2018-02,2018-02-01,125.42,89.69,89.25,79.52,109.57,3552.12,77.95,1656.04,32.15,87.45,-0.15983559767096533,95.05,0.6246030065636177,0.0,0.0,,86.15333333333332,87.01686136761194,4.831668105114875,4.456128654428936,4.466101908699206,0.3755394506859391,0.3655661964156689,accommodation-and-food-service relative response,True,2018-02,2,87.45,95.05,-0.15983559767096533,25,4.831668105114875,4.496359280129911,4.491441420659749,4.376008562348319,4.696563614417302,79.6,151.84,72.76,4.377014092850337,5.022827334861618,4.287166353649922,112.35,148.38,363.09,8.175299887325185,5.894650737418622,-0.7462105253554105,-0.7462105253554105,-0.26676403723494013,1.0921697163403112,0.9330513381047009,0.4376474826915379,0.7150403157051431,1.5748299000557644,-1.5158230339903662,-0.4561676960609203,4.454603087712659,4.454603087712659,0.37706501740221565,4.51509321938882,4.51509321938882,0.3165748857260544,4.482422087002301,4.482422087002301,0.3492460181125736,0.3492460181125736,0,0
2018-03,2018-03-01,133.71,94.22,88.49,87.32,119.23,3494.65,75.49,1639.8,32.69,87.21,0.1953124999999778,95.09,0.6349878293999467,0.0,0.0,,90.00999999999999,90.73505795319419,4.895673275626574,4.499920775268993,4.507943808935046,0.395752500357581,0.3877294666915283,accommodation-and-food-service relative response,True,2018-03,3,87.21,95.09,0.1953124999999778,26,4.895673275626574,4.545632473271895,4.482889551279259,4.4695795316817435,4.78105440081804,87.54,164.6,76.31,4.47209583176275,5.103518288242969,4.334803991301542,129.78,163.73,345.74,8.158988506591744,5.845687047494641,-0.6003628097502305,-0.6003628097502305,-0.2528872178341837,1.0458047123249092,0.8165652493448413,0.3917603945723944,0.7581898603139556,1.426265179134042,-0.3754290794615753,0.026062201054896334,4.499367185410966,4.499367185410966,0.39630609021560836,4.569788989262735,4.569788989262735,0.3258842863638396,4.521967655407537,4.521967655407537,0.3737056202190372,0.3737056202190372,0,0
2018-04,2018-04-01,128.0,90.5,89.03,81.96,107.44,3096.07,76.4,1670.9,32.86,87.89,0.6873639592164027,95.12,0.6454343455718936,0.0,0.0,,87.16333333333334,87.91666038138248,4.852030263919617,4.4677837531878835,4.47638932463078,0.38424651073173344,0.3756409392888367,accommodation-and-food-service relative response,True,2018-04,4,87.89,95.12,0.6873639592164027,27,4.852030263919617,4.505349850705881,4.48897339158558,4.406231323370699,4.676932552214982,75.19,153.13,76.02,4.320018243389936,5.031287233827117,4.330996463561102,134.7,174.71,226.25,8.03788884427314,5.421640582580036,-0.3982933582804288,-0.3982933582804288,-0.2389279601203147,0.724242796534776,0.8596556317722694,0.4796352985443998,0.7717739762093226,0.40309523660167085,-0.053527859938819373,0.37100580172796976,4.466851521887387,4.466851521887387,0.3851787420322301,4.519371779469285,4.519371779469285,0.33265848445033175,4.490800494922764,4.490800494922764,0.36122976899685266,0.36122976899685266,0,0
2018-05,2018-05-01,112.17,96.74,82.31,85.1,111.05,2737.83,68.72,1657.74,33.2,88.28,0.7302601551802734,95.27,0.7934828607702116,0.0,0.0,,88.05,89.39521375131824,4.720015577657132,4.4779048349422155,4.4930671432889975,0.2421107427149165,0.2269484343681345,accommodation-and-food-service relative response,True,2018-05,5,88.28,95.27,0.7302601551802734,28,4.720015577657132,4.572026967394837,4.410492606984553,4.443827035579329,4.709980550340436,84.62,146.06,84.78,4.438170645291922,4.984017496191964,4.440059665924491,131.92,161.1,203.83,7.914920914804642,5.317286313095639,-0.3806772926714293,-0.3806772926714293,-0.041096707691993355,0.4352259348943088,0.49599174491222076,0.4424509340340592,0.7989422080000568,0.21111707849994057,-0.23541513438460474,-0.05656090183856268,4.47544886998624,4.47544886998624,0.2445667076708924,4.534081790074788,4.534081790074788,0.1859337875823437,4.518241247372349,4.518241247372349,0.20177433028478298,0.20177433028478298,0,0
2018-06,2018-06-01,108.12,100.98,89.14,85.79,112.09,3013.3,65.99,1624.97,32.66,88.16,-0.03401746229730884,95.38,0.8351834231948407,0.0,0.0,,91.97000000000001,93.54633648150738,4.683241721408247,4.521462436914606,4.538456890879071,0.16177928449364032,0.14478483052917568,accommodation-and-food-service relative response,True,2018-06,6,88.16,95.38,-0.03401746229730884,29,4.683241721408247,4.6149224774307696,4.49020816751841,4.451902449584874,4.719302120033004,83.94,147.45,77.65,4.430102257905445,4.993489135261285,4.3522115495946965,127.87,159.07,247.31,8.010791102710026,5.510642610426367,-0.6945411295560466,-0.6945411295560466,0.014626069941939383,0.6574665414041891,0.36672059762993775,0.34985734550793046,0.7557926633912437,0.5834279756570875,-0.5003947967966289,-0.12033462764606162,4.519011031511351,4.519011031511351,0.16423068989689593,4.569083803641764,4.569083803641764,0.11415791776648287,4.566632263244724,4.566632263244724,0.11660945816352264,0.11660945816352264,0,0
2018-07,2018-07-01,115.7,96.59,88.66,87.32,107.18,3177.09,65.17,1731.23,31.72,87.86,0.022768670309658567,95.41,0.7816626175134678,0.0,0.0,,90.85666666666667,91.8367080046828,4.751000634199631,4.509283173180927,4.520012087032066,0.24171746101870362,0.23098854716756456,accommodation-and-food-service relative response,True,2018-07,7,87.86,95.41,0.022768670309658567,30,4.751000634199631,4.570475216191205,4.484808829316908,4.4695795316817435,4.674509664066704,87.24,157.27,72.95,4.468662941333428,5.057964073502634,4.289774274968795,129.54,171.9,305.91,8.063720962480167,5.723290941044244,-0.6712209209639323,-0.6712209209639323,-0.05689162143602268,0.7896072062324944,0.3278919013766517,0.6501013100116364,0.6806804931462739,1.0852085316232518,-0.3911315779748811,0.2827278857087224,4.5082878590632856,4.5082878590632856,0.24271277513634537,4.54984331031414,4.54984331031414,0.20115732388549112,4.538475246108197,4.538475246108197,0.21252538809143395,0.21252538809143395,0,0
2018-08,2018-08-01,119.68,102.04,89.94,86.28,110.07,3229.03,66.01,1628.93,31.24,88.31,0.7644910999543564,95.42,0.7496568472178389,0.0,0.0,,92.75333333333333,94.38409879274612,4.784821514226167,4.529943639745621,4.547372613970908,0.2548778744805462,0.23744890025525933,accommodation-and-food-service relative response,True,2018-08,8,88.31,95.42,0.7644910999543564,31,4.784821514226167,4.625364893273611,4.499142781342561,4.457597821520956,4.701116527035301,91.09,156.07,84.0,4.511848028756718,5.050304624554462,4.430816798843313,132.72,175.26,301.68,8.079937061517223,5.709366852950102,-0.3666197625000786,-0.3666197625000786,-0.09965963983888043,0.831510778680032,0.36766763900196964,0.36104656157639164,0.642325342382885,1.048987853265967,-0.18307347267358665,0.38828439739009946,4.527368498712376,4.527368498712376,0.2574530155137911,4.570805505793107,4.570805505793107,0.21401600843306046,4.576197622005272,4.576197622005272,0.2086238922208956,0.2086238922208956,0,0
2018-09,2018-09-01,112.4,97.13,92.99,89.16,112.36,2636.12,63.69,1690.13,30.45,88.56,0.351274787535405,95.56,0.801687763713077,0.0,0.0,,93.09333333333332,93.86731369497633,4.722063937459591,4.533602574128671,4.541882228649297,0.18846136333092023,0.18018170881029416,accommodation-and-food-service relative response,True,2018-09,9,88.56,95.56,0.351274787535405,32,4.722063937459591,4.5760502874142395,4.5324919604901055,4.490432508517668,4.721708002236043,83.96,142.4,84.49,4.430340494952432,4.958639998977875,4.436633184164753,133.65,171.23,232.99,7.87706341810672,5.450995534189742,-0.5363141959275092,-0.5363141959275092,-0.03013282721628875,0.35316947833599055,0.2578108398463297,0.5339708099071541,0.579199156751474,0.4608085633459021,-0.12222629093452853,0.26167941462939964,4.532991585474004,4.532991585474004,0.1890723519855868,4.580170689664514,4.580170689664514,0.1418932477950774,4.556154843576897,4.556154843576897,0.1659090938826946,0.1659090938826946,0,0
2018-10,2018-10-01,112.38,91.52,97.79,90.9,111.6,2704.0,65.31,1813.47,30.7,88.68,0.2600339174674948,95.6,0.7482347981873749,0.0,0.0,,93.40333333333335,93.29461877389622,4.721885985684052,4.536927033391686,4.535762429597187,0.1849589522923658,0.18612355608686482,accommodation-and-food-service relative response,True,2018-10,10,88.68,95.6,0.2600339174674948,33,4.721885985684052,4.5165575276314875,4.5828223223241835,4.509760001183433,4.71492104994721,88.27,155.54,85.81,4.480400299032142,5.046902933266797,4.45213554981903,128.51,157.77,239.61,7.902487437162855,5.479012601597407,-0.5737838390327453,-0.5737838390327453,-0.10155986653371972,0.40793294575491346,0.33452119098087135,0.8824753326051313,0.5991757977740725,0.5174943531154585,-0.45852146742781597,-0.16117494466564164,4.536379950379701,4.536379950379701,0.18550603530435072,4.581015225271579,4.581015225271579,0.14087076041247304,4.532348765101927,4.532348765101927,0.18953722058212463,0.18953722058212463,0,0
2018-11,2018-11-01,120.07,88.0,99.97,90.43,115.77,3171.0,71.72,1909.25,30.38,89.0,1.0445049954586727,95.6,0.7057832086800664,0.0,0.0,,92.8,92.28962885175154,4.788074906042627,4.530446639792155,4.524931771725911,0.25762826625047186,0.26314313431671543,accommodation-and-food-service relative response,True,2018-11,11,89.0,95.6,1.0445049954586727,34,4.788074906042627,4.477336814478207,4.60487014097909,4.504576070752389,4.751605464217637,88.58,147.91,93.32,4.483906098495052,4.996603980683279,4.536034447153229,129.56,168.03,315.67,8.061802274538348,5.754697364124307,-0.2516272079437221,-0.2516272079437221,-0.15828621133058565,0.7846939841261118,0.6380479507169271,1.1531074323620008,0.5736056972651464,1.1687815388967973,-0.389823036432105,0.1611494035042786,4.528927675403229,4.528927675403229,0.2591472306393978,4.584597122606831,4.584597122606831,0.2034777834357957,4.511987613853969,4.511987613853969,0.2760872921886577,0.2760872921886577,0,0
2018-12,2018-12-01,141.11,91.26,99.49,103.55,124.54,3835.51,77.91,1933.58,30.44,88.67,0.898953117888035,95.61,0.695102685624005,0.0,0.0,,98.10000000000001,96.85919301294793,4.949539728069669,4.585987366571318,4.573258305461416,0.3635523614983516,0.3762814226082529,accommodation-and-food-service relative response,True,2018-12,12,88.67,95.61,0.898953117888035,35,4.949539728069669,4.513712575499256,4.600057136601269,4.640054587841593,4.824626949444306,87.76,154.53,89.43,4.474605815966975,5.040388252245603,4.49345619635809,134.72,186.16,383.42,8.252057690617956,5.949130994091903,-0.3114006066608714,-0.3114006066608714,-0.1725581629941319,1.320799931894945,0.9311572553606379,1.2218532977523184,0.5784000911105702,1.7489117891819101,-0.05221931839604327,0.7307147477850444,4.584608099980706,4.584608099980706,0.3649316280889634,4.6446128123466055,4.6446128123466055,0.30492691572306363,4.548569255846998,4.548569255846998,0.4009704722226708,0.4009704722226708,0,0
2019-01,2019-01-01,138.99,92.4,96.33,95.82,115.94,3713.17,80.94,1901.78,38.44,88.97,1.3325740318906654,95.64,0.6948831332912242,0.0,0.0,,94.85000000000001,94.4626940401262,4.934401988096667,4.552296696381023,4.548204984494536,0.3821052917156438,0.38619700360213116,accommodation-and-food-service relative response,True,2019-01,1,88.97,95.64,1.3325740318906654,36,4.934401988096667,4.526126978647638,4.567779796769532,4.562471431454976,4.753072815911587,84.58,153.02,83.65,4.437697832044343,5.030568631803706,4.426641427432833,124.41,156.62,354.82,8.219641238208427,5.871610618632502,-0.13332667029275277,-0.13332667029275277,-0.17285154191055943,1.222099834605154,1.0746340232233913,1.13200050205104,1.217652603833719,1.5040154768844305,-0.7267724836967795,-0.19730291741373235,4.552126068957382,4.552126068957382,0.3822759191392846,4.602362755695934,4.602362755695934,0.3320392324007333,4.54034322456773,4.54034322456773,0.3940587635289372,0.3940587635289372,0,0
2019-02,2019-02-01,128.53,90.92,94.15,88.42,109.62,3600.92,78.71,1838.26,38.14,89.1,1.8867924528301883,95.62,0.5996843766438831,0.0,0.0,,91.16333333333334,91.29006512592257,4.85616234012204,4.512652769454183,4.514041965972754,0.34350957066785703,0.3421203741492862,accommodation-and-food-service relative response,True,2019-02,2,89.1,95.62,1.8867924528301883,37,4.85616234012204,4.509979998984343,4.544889255103161,4.482098188398097,4.697019839617971,82.33,151.24,76.43,4.410735561310335,5.018867979022732,4.336375289254793,117.24,150.75,338.7,8.188944647350999,5.825114759823726,0.09427272041335395,0.09427272041335395,-0.30006179614333167,1.1315400346968734,0.9690389102418927,0.952520955417543,1.1936806346066011,1.3659830099531238,-1.1958846267817727,-0.38171265657137704,4.512322480828534,4.512322480828534,0.3438398592935066,4.5584968205258924,4.5584968205258924,0.29766551959614773,4.515732300555697,4.515732300555697,0.34043003956634355,0.34043003956634355,0,0
