category,method,outcome_name,outcome_col,spec,controls_requested,controls_used,coef_log_price,std_error,t_stat,p_value,n_obs,n_store_upc_clusters,n_weeks,first_stage_coef,first_stage_se,first_stage_t,first_stage_t2,cluster_type,fixed_effects,source_file,learner,coef_log_price_fd,n_groups,n_splits,mean_y_rmse,mean_d_rmse,mean_z_rmse
cookies,FE-IV,same_com_code_sales,y_same_com_code_log_sales,E_full_sensitivity,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing + cost_was_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing,0.0015608050365536,0.0135929045679453,0.1148249830455161,0.90858384642033,12858058,78131.0,387.0,0.0904187762907608,0.0035022938990223,25.81701561824968,666.5182954329478,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,category_total_sales,y_category_total_log_sales,A_none,none,none,1.0411957941866596,0.1483322725271487,7.019347687780439,2.2291057888423893e-12,13150237,78134.0,388.0,0.1085564846391975,0.0036652889689964,29.617442323768717,877.1928898017663,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,category_total_sales,y_category_total_log_sales,B_ccount_only,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo,0.0075893492988106,0.0050774452375718,1.4947181000892682,0.1349880284478906,12858058,78131.0,387.0,0.1109967193639822,0.003676443870858,30.191327071199648,911.5162303201528,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,category_total_sales,y_category_total_log_sales,C_plus_deal,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag,0.0279352425756464,0.0063122648772675,4.425549801664668,9.619695968021702e-06,12858058,78131.0,387.0,0.091758186584905,0.0035058444549167,26.172920038200445,685.0217433260344,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,category_total_sales,y_category_total_log_sales,D_plus_rival_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean,0.0309710867490953,0.0063770820063203,4.856623565197959,1.194042808627671e-06,12858058,78131.0,387.0,0.0917924680518238,0.0035066636357744,26.176581955386613,685.213442867072,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,category_total_sales,y_category_total_log_sales,E_full_sensitivity,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing + cost_was_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing,0.0015455482731163,0.0066369100350939,0.2328716624067505,0.8158610636696779,12858058,78131.0,387.0,0.0904187762907608,0.0035022938990223,25.81701561824968,666.5182954329478,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,own_pseudo_logit,y_own_pseudo_logit,A_none,none,none,-1.8985849252309064,0.0749397594596763,-25.3348147754931,0.0,12858058,78131.0,387.0,0.110997172011724,0.0036764600731767,30.191317137252213,911.5156304821392,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,own_pseudo_logit,y_own_pseudo_logit,B_ccount_only,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo,-1.8938487726251927,0.0747436362541573,-25.337926645492217,0.0,12858058,78131.0,387.0,0.1109967193639822,0.003676443870858,30.191327071199648,911.5162303201528,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,own_pseudo_logit,y_own_pseudo_logit,C_plus_deal,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag,-0.4737150114561811,0.0582995262872353,-8.125537918134007,4.440892098500626e-16,12858058,78131.0,387.0,0.091758186584905,0.0035058444549167,26.172920038200445,685.0217433260344,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,own_pseudo_logit,y_own_pseudo_logit,D_plus_rival_cost,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean,-0.4723037280755042,0.0582859075636655,-8.103223365950138,4.440892098500626e-16,12858058,78131.0,387.0,0.0917924680518238,0.0035066636357744,26.176581955386613,685.213442867072,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FE-IV,own_pseudo_logit,y_own_pseudo_logit,E_full_sensitivity,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + cc_missing + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing + cost_was_missing,log1p_cc_custcoun + log1p_cc_grocery + log1p_cc_convfood + log1p_cc_bottle + log1p_cc_promo + deal_flag + rival_log_cost_mean + rival_log_price_mean + rival_deal_rate + price_was_missing,-1.1607137793670077,0.0497275506341464,-23.3414629227682,0.0,12858058,78131.0,387.0,0.0904187762907608,0.0035022938990223,25.81701561824968,666.5182954329478,one-way,store_upc_id + week,cookies_fe_iv_decomposition_results.csv,,,,,,,
cookies,FD-PLIV-DML,own_sales,dy_own_log_sales,S1_ccount_only,,log1p_cc_custcoun_t + log1p_cc_custcoun_tm1_fd + d_log1p_cc_custcoun + log1p_cc_grocery_t + log1p_cc_grocery_tm1_fd + d_log1p_cc_grocery + log1p_cc_convfood_t + log1p_cc_convfood_tm1_fd + d_log1p_cc_convfood + log1p_cc_bottle_t + log1p_cc_bottle_tm1_fd + d_log1p_cc_bottle + log1p_cc_promo_t + log1p_cc_promo_tm1_fd + d_log1p_cc_promo + cc_missing_t + cc_missing_tm1_fd + d_cc_missing,,0.0240032418464296,-126.76173590139024,0.0,12562079,,,0.279043107174551,0.004487312436234,62.18490714427181,3866.9626765417074,store_upc_id_code,first difference + fold-specific week residualization,cookies_fd_pliv_dml_own_sales_results.csv,Ridge,-3.042692603714313,77986.0,3.0,0.6502621782793253,0.0754194731992985,0.0815479263072213
cookies,FD-PLIV-DML,own_sales,dy_own_log_sales,S1_ccount_only,,log1p_cc_custcoun_t + log1p_cc_custcoun_tm1_fd + d_log1p_cc_custcoun + log1p_cc_grocery_t + log1p_cc_grocery_tm1_fd + d_log1p_cc_grocery + log1p_cc_convfood_t + log1p_cc_convfood_tm1_fd + d_log1p_cc_convfood + log1p_cc_bottle_t + log1p_cc_bottle_tm1_fd + d_log1p_cc_bottle + log1p_cc_promo_t + log1p_cc_promo_tm1_fd + d_log1p_cc_promo + cc_missing_t + cc_missing_tm1_fd + d_cc_missing,,0.0240056936084227,-126.77448401783056,0.0,12562079,,,0.2790158030202233,0.0044865143858984,62.18988261738335,3867.581499963919,store_upc_id_code,first difference + fold-specific week residualization,cookies_fd_pliv_dml_own_sales_results.csv,LightGBM,-3.0433094206979256,77986.0,3.0,0.6489086332251351,0.075421993618404,0.0815567479431076
cookies,FD-PLIV-DML,own_sales,dy_own_log_sales,S2_plus_deal,,log1p_cc_custcoun_t + log1p_cc_custcoun_tm1_fd + d_log1p_cc_custcoun + log1p_cc_grocery_t + log1p_cc_grocery_tm1_fd + d_log1p_cc_grocery + log1p_cc_convfood_t + log1p_cc_convfood_tm1_fd + d_log1p_cc_convfood + log1p_cc_bottle_t + log1p_cc_bottle_tm1_fd + d_log1p_cc_bottle + log1p_cc_promo_t + log1p_cc_promo_tm1_fd + d_log1p_cc_promo + cc_missing_t + cc_missing_tm1_fd + d_cc_missing + deal_flag_t + deal_flag_tm1_fd + d_deal_flag,,0.0318817527357893,-74.67496215804948,0.0,12562079,,,0.2087188985702215,0.0035645317741225,58.55436612613709,3428.613792433711,store_upc_id_code,first difference + fold-specific week residualization,cookies_fd_pliv_dml_own_sales_results.csv,Ridge,-2.380768679077359,77986.0,3.0,0.6221168681296598,0.0646461583886807,0.0804939572833125
cookies,FD-PLIV-DML,own_sales,dy_own_log_sales,S2_plus_deal,,log1p_cc_custcoun_t + log1p_cc_custcoun_tm1_fd + d_log1p_cc_custcoun + log1p_cc_grocery_t + log1p_cc_grocery_tm1_fd + d_log1p_cc_grocery + log1p_cc_convfood_t + log1p_cc_convfood_tm1_fd + d_log1p_cc_convfood + log1p_cc_bottle_t + log1p_cc_bottle_tm1_fd + d_log1p_cc_bottle + log1p_cc_promo_t + log1p_cc_promo_tm1_fd + d_log1p_cc_promo + cc_missing_t + cc_missing_tm1_fd + d_cc_missing + deal_flag_t + deal_flag_tm1_fd + d_deal_flag,,0.0330022134515354,-66.06721941995112,0.0,12562079,,,0.194515775882423,0.0033767541109213,57.604364870188505,3318.262852097808,store_upc_id_code,first difference + fold-specific week residualization,cookies_fd_pliv_dml_own_sales_results.csv,LightGBM,-2.1803644774466573,77986.0,3.0,0.6159809809160918,0.061090693850017,0.0793256880241018
